1;24982859000101;FACILITA SISTEMAS DE TECNOLOGIA LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
3;26450153000124;368 PRODUCOES LTDA - E;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
4;22896034000149;ALVES ATIVIDADES FISICAS LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
5;40075014000199;BNO ENGENHARIA LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
6;02936918000172;BRASGRAPHICS COMERCIAL E SERVICOS LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
8;39304376000125;CERVEJARIA TRINITY LTDA - E;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
10;07615881000102;AMELIO BORIN JUNIOR VEICULOS - E;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
11;02555157000109;ARLETE DE FATIMA PAFFARO;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
16;74248840000104;ANGELO CUSTODIO DE OLIVEIRA - E;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
19;32992242000103;ASSOCIACAO VILAREJO DO BOSQUE;OK
20;12523776000175;AURELIO MAMANI VILLCA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
22;07591154000144;CALTEC CARTUCHOS E TONNERS LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
23;21827759000112;CARLOS LEONARDO ROCHA AGUSTINHO;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
24;71605935000140;CELSO TOFOLLI VEICULOS;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
28;12069661800446;CRISTIANE FABIANO VEIGA E RODRIGO FABIANO;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
32;35815394000110;EA MOTORSPORTS LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
33;17469530000186;ERICA REGINA OLIVERO 15851011840 - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
34;21423874000121;EVERTREND SOFTWARE LTDA.;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
36;26195666000136;776 VESTUARIO ESPORTIVO LIMITADA - E;OK
37;21888811000140;A. BASTOS CORREA LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
38;09157480000173;A. FERREIRA DE ALMEIDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
39;33676488000120;A. FERREIRA DE ALMEIDA TREINAMENTO - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
40;41305374000100;ACC COMERCIO E SERVICOS LTDA - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
41;15016440000104;A. M. VICENTIN & VICENTIN LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
42;05440013000103;ADEMIR JOSE GUARNIERI VALINHOS;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
43;20774282000191;ADEMIR SIMAO;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
45;32837044000167;ADNILSON ZANETI - E;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
48;04980131000133;ABNER PAULOSSI;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
50;29483152000174;AIRTON LAZARETTI 71347941800 - R;OK
51;10571000000103;ALONSO & PIERRE LIMITADA - E;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
55;42179425000150;ACV PLANEJAMENTOS LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
56;11059127000100;AD - ED LOGISTICA E GESTAO LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
60;18659723000162;ADILSON APARECIDO ORMENESE 02986749801;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
62;17874832000130;17.874.832 ADILSON BISCOLA JUNIOR - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
63;05850886000186;ANEZIA GOMES PEREIRA DA SILVA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
64;08354632000165;ANTONIO TRAJANO DA SILVA FILHO - E;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
65;24722138000162;ADRIANA APARECIDA KNOTHE DOS SANTOS 06855790852 - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
68;09091456000189;B.A.S. CONSTRUCAO CIVIL LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
71;32657709000150;CARLOS ALBERTO BALSEIRO COELHO - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
72;26111352000108;ADRIANA FERREIRA SANTOS 37214978806 - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
76;33106262000194;ADRIANO ALVES JOSE 30168125846 - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
77;32893910000137;BRANDINI COMERCIO DE CALCADOS LTDA - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
79;12375098000140;BRITO BUFFET LTDA - E;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
80;31632774000169;C.A.E.E. ADMINISTRACAO DE BENS E PARTICIPACOES LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
81;19763819000139;19.763.819 CAMILA ROBERTA MARQUES VALDEZ - E;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
83;08605964000175;CASSIA SUZANA JULIATO LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
85;09427125000177;CHAVES & PENTEADO LIMITADA - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
86;24831269000188;CIASCA JOIA DE ATELIE LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
87;08402742000155;CLARICE RODRIGUES GOUVEIA TOFOLO - E;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
88;20466200000141;20.466.200 CLAUDIA REGINA BUENO - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
89;27924191000134;ADRIANO ORMENESE 37565261866;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
93;24077756000105;AGUINALDO PURIDELI 18076687896 - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
96;67107300000145;CONNDOR INTERMEDIACAO DE NEGOCIOS LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
97;08944665000165;ALAN CARLOS MATTIAZZO;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
98;09506104000147;DENTAL VALINHOS REPRESENTACOES LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
100;10452517000175;DIDIO MOTOS PECAS E SERVICOS LIMITADA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
102;27528757000109;DUCENA JOIAS LTDA - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
105;11465683000179;ALESANDRA PAFARO - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
106;42378149000159;ALESSANDRA CORAINE FERREIRA 25663867813 - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
107;35833158000127;ALESSANDRO IKEHARA 27367300890 - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
108;38502523000109;ALEXANDRE SIGRIST DE MARTIN - E;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
109;29886718000109;ALGR GERENCIAMENTO E ADMINISTRACAO LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
114;32205459000118;ECOCONNECT AGENCIAMENTOS DE SERVICOS E NEGOCIOS LTDA - R;OK
115;24012438000158;EDILSON CAMPOS DO NASCIMENTO;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
116;03135585000145;BROCCHI SERVICOS ADMINISTRATIVOS LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
117;11087598000114;ENTERPRISE ELECTRONICS LTDA - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
120;58181538000120;AMAL - EMPREENDIMENTOS E MINERADORA ALVORADA LTDA;OK
125;00668328000180;FIRE FIGHTING BOMBEIROS INDUSTRIAIS LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
126;31460267000195;FLORA MANTO VERDE LTDA - E;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
127;16825336000123;AMANDA CARDOSO TONON 31854847899 - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
130;24177447000107;FOURGE GAMES BRASIL LTDA - R;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
134;20396484000147;FREDERIK HENDRIK ANTONIUS GEUER LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
139;27355290000142;GAIA DESENVOLVIMENTO E PARTICIPACOES LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
140;24276824000157;GALINA & CANAVASSI LIMITADA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
141;10781170000104;GANASH BISTRO LTDA - E;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
142;22856193000110;GDFL - CERVEJAS ESPECIAIS LTDA;Somente um dos signatários poderá ter 'Sim' na coluna Responsável assinatura - ECD.
143;22394248800168;GEFFERSON FERNANDO MARIANO;OK
